"AnimalID";"Time";"log10VL";"obs";"Group";"type";"organ";"Weight";"censored";"ECL.Slope.beta";"ECL.Intercept.beta";"ECL.Slope";"ECL.Intercept";"Marker2.Slope";"Marker2.Intercept";"Marker3.Slope";"Marker3.Intercept"
101;0;2.87448181769947;4;"Naive";"Sg";"Naso";5.00632976578781;1;-227223.928276344;1059972.00303364;-227223.928276344;1059972.00303364;82809.908780634;154557.459254329;62707.371221697;149553.121147568
101;1;3.87905796344829;4;"Naive";"Sg";"Naso";5.00632976578781;0;-227223.928276344;1059972.00303364;-227223.928276344;1059972.00303364;82809.908780635;154557.459254328;62707.371221696;149553.121147569
101;2;4.92332053010819;4;"Naive";"Sg";"Naso";5.00632976578781;0;-227223.928276344;1059972.00303364;-227223.928276344;1059972.00303364;82809.908780634;154557.45925433;62707.371221697;149553.121147567
101;3;5.81519774613382;4;"Naive";"Sg";"Naso";5.00632976578781;0;-227223.928276344;1059972.00303364;-227223.928276344;1059972.00303364;82809.908780635;154557.459254327;62707.371221697;149553.121147567
101;4;3.99672463112953;4;"Naive";"Sg";"Naso";5.00632976578781;0;26405.345232991;45454.9089963001;26405.345232991;45454.9089963001;-50158.287291649;686430.243543463;-8140.27363062202;432943.700556843
101;6;2.87448181769947;4;"Naive";"Sg";"Naso";5.00632976578781;1;26405.345232991;45454.9089963;26405.345232991;45454.9089963;-50158.287291649;686430.243543463;-8140.27363062103;432943.700556837
102;0;2.67760695272049;1;"Naive";"Total";"Trachea";3.70971641558921;1;121482.105018254;552049.324172273;121482.105018254;552049.324172273;-135431.15020966;1651617.09878717;-290321.35499342;1554554.26310221
102;1;5.93336888350907;1;"Naive";"Total";"Trachea";3.70971641558921;0;121482.105018255;552049.324172272;121482.105018255;552049.324172272;-135431.15020967;1651617.09878718;-290321.354993413;1554554.2631022
102;2;5.72082282826431;1;"Naive";"Total";"Trachea";3.70971641558921;0;121482.105018254;552049.324172274;121482.105018254;552049.324172274;-135431.15020966;1651617.09878716;-290321.354993416;1554554.26310221
102;3;4.43073538072941;1;"Naive";"Total";"Trachea";3.70971641558921;0;121482.105018254;552049.324172274;121482.105018254;552049.324172274;-135431.15020966;1651617.09878716;-290321.354993417;1554554.26310221
102;4;6.3003458302089;1;"Naive";"Total";"Trachea";3.70971641558921;0;-119446.17845262;1515762.45805577;-119446.17845262;1515762.45805577;62311.22012405;860647.61745232;-62892.367418619;644838.31280302
102;6;4.8336182383184;1;"Naive";"Total";"Trachea";3.70971641558921;0;-119446.178452621;1515762.45805578;-119446.178452621;1515762.45805578;62311.22012405;860647.61745232;-62892.367418618;644838.312803014
102;9;2.67760695272049;1;"Naive";"Total";"Trachea";3.70971641558921;1;12404.697383198;329104.575533407;12404.697383198;329104.575533407;-66153.4263158301;2016829.43541124;-431.343003053698;82689.0930629334
102;14;2.67760695272049;1;"Naive";"Total";"Trachea";3.70971641558921;1;12404.697383199;329104.575533395;12404.697383199;329104.575533395;-66153.4263158301;2016829.43541122;-431.343003053698;82689.0930629334
102;20;2.67760695272049;1;"Naive";"Total";"Trachea";3.70971641558921;1;0;577198.523197372;0;577198.523197372;0;693760.909094604;0;74062.2330018594
102;0;2.87448181769947;2;"Naive";"Sg";"Trachea";3.70971641558921;1;121482.105018254;552049.324172273;121482.105018254;552049.324172273;-135431.15020966;1651617.09878717;-290321.35499342;1554554.26310221
102;1;6.38205993025635;2;"Naive";"Sg";"Trachea";3.70971641558921;0;121482.105018255;552049.324172272;121482.105018255;552049.324172272;-135431.15020967;1651617.09878718;-290321.354993413;1554554.2631022
102;2;4.9802997566923;2;"Naive";"Sg";"Trachea";3.70971641558921;0;121482.105018254;552049.324172274;121482.105018254;552049.324172274;-135431.15020966;1651617.09878716;-290321.354993416;1554554.26310221
102;3;2.87448181769947;2;"Naive";"Sg";"Trachea";3.70971641558921;1;121482.105018254;552049.324172274;121482.105018254;552049.324172274;-135431.15020966;1651617.09878716;-290321.354993417;1554554.26310221
102;4;4.16541197867968;2;"Naive";"Sg";"Trachea";3.70971641558921;0;-119446.17845262;1515762.45805577;-119446.17845262;1515762.45805577;62311.22012405;860647.61745232;-62892.367418619;644838.31280302
102;6;2.87448181769947;2;"Naive";"Sg";"Trachea";3.70971641558921;1;-119446.178452621;1515762.45805578;-119446.178452621;1515762.45805578;62311.22012405;860647.61745232;-62892.367418618;644838.312803014
102;0;2.67760695272049;3;"Naive";"Total";"Naso";3.70971641558921;1;121482.105018254;552049.324172273;121482.105018254;552049.324172273;-135431.15020966;1651617.09878717;-290321.35499342;1554554.26310221
102;1;9.29935956280932;3;"Naive";"Total";"Naso";3.70971641558921;0;121482.105018255;552049.324172272;121482.105018255;552049.324172272;-135431.15020967;1651617.09878718;-290321.354993413;1554554.2631022
102;2;8.2975519003658;3;"Naive";"Total";"Naso";3.70971641558921;0;121482.105018254;552049.324172274;121482.105018254;552049.324172274;-135431.15020966;1651617.09878716;-290321.354993416;1554554.26310221
102;3;7.92152459049967;3;"Naive";"Total";"Naso";3.70971641558921;0;121482.105018254;552049.324172274;121482.105018254;552049.324172274;-135431.15020966;1651617.09878716;-290321.354993417;1554554.26310221
102;4;5.97264110361449;3;"Naive";"Total";"Naso";3.70971641558921;0;-119446.17845262;1515762.45805577;-119446.17845262;1515762.45805577;62311.22012405;860647.61745232;-62892.367418619;644838.31280302
102;6;5.43195624812089;3;"Naive";"Total";"Naso";3.70971641558921;0;-119446.178452621;1515762.45805578;-119446.178452621;1515762.45805578;62311.22012405;860647.61745232;-62892.367418618;644838.312803014
102;9;7.35313206036248;3;"Naive";"Total";"Naso";3.70971641558921;0;12404.697383198;329104.575533407;12404.697383198;329104.575533407;-66153.4263158301;2016829.43541124;-431.343003053698;82689.0930629334
102;14;2.67760695272049;3;"Naive";"Total";"Naso";3.70971641558921;1;12404.697383199;329104.575533395;12404.697383199;329104.575533395;-66153.4263158301;2016829.43541122;-431.343003053698;82689.0930629334
102;20;3.03231077956204;3;"Naive";"Total";"Naso";3.70971641558921;0;0;577198.523197372;0;577198.523197372;0;693760.909094604;0;74062.2330018594
102;0;2.87448181769947;4;"Naive";"Sg";"Naso";3.70971641558921;1;121482.105018254;552049.324172273;121482.105018254;552049.324172273;-135431.15020966;1651617.09878717;-290321.35499342;1554554.26310221
102;1;5.50222145600021;4;"Naive";"Sg";"Naso";3.70971641558921;0;121482.105018255;552049.324172272;121482.105018255;552049.324172272;-135431.15020967;1651617.09878718;-290321.354993413;1554554.2631022
102;2;3.60936780535919;4;"Naive";"Sg";"Naso";3.70971641558921;0;121482.105018254;552049.324172274;121482.105018254;552049.324172274;-135431.15020966;1651617.09878716;-290321.354993416;1554554.26310221
102;3;6.4071862568095;4;"Naive";"Sg";"Naso";3.70971641558921;0;121482.105018254;552049.324172274;121482.105018254;552049.324172274;-135431.15020966;1651617.09878716;-290321.354993417;1554554.26310221
102;4;2.87448181769947;4;"Naive";"Sg";"Naso";3.70971641558921;1;-119446.17845262;1515762.45805577;-119446.17845262;1515762.45805577;62311.22012405;860647.61745232;-62892.367418619;644838.31280302
102;6;3.57270316574113;4;"Naive";"Sg";"Naso";3.70971641558921;0;-119446.178452621;1515762.45805578;-119446.178452621;1515762.45805578;62311.22012405;860647.61745232;-62892.367418618;644838.312803014
103;0;2.67760695272049;1;"Naive";"Total";"Trachea";5.15609358099522;1;-56696.23937924;387295.821259708;-56696.23937924;387295.821259708;-135765.373247806;773410.526987109;193077.106871014;444039.355045263
103;1;6.14006491879623;1;"Naive";"Total";"Trachea";5.15609358099522;0;-56696.23937924;387295.821259708;-56696.23937924;387295.821259708;-135765.373247806;773410.526987109;193077.106871015;444039.355045262
103;2;4.06552754966312;1;"Naive";"Total";"Trachea";5.15609358099522;0;-56696.239379241;387295.82125971;-56696.239379241;387295.82125971;-135765.373247806;773410.526987109;193077.106871018;444039.355045256
103;3;3.5032325925942;1;"Naive";"Total";"Trachea";5.15609358099522;0;-56696.23937924;387295.821259707;-56696.23937924;387295.821259707;-135765.373247806;773410.526987109;193077.10687101;444039.355045279
103;4;2.67760695272049;1;"Naive";"Total";"Trachea";5.15609358099522;1;-168.924953184003;161186.563555483;-168.924953184003;161186.563555483;13341.808631021;176981.799471801;-215726.42547848;2079253.48444324
103;6;3.07839255538487;1;"Naive";"Total";"Trachea";5.15609358099522;0;-168.924953184993;161186.563555489;-168.924953184993;161186.563555489;13341.808631021;176981.799471802;-215726.42547848;2079253.48444324
103;9;2.67760695272049;1;"Naive";"Total";"Trachea";5.15609358099522;1;-5099.52098256198;205561.927819884;-5099.52098256198;205561.927819884;11350.819594489;194900.700800591;-8499.187039272;214208.33849037
103;14;2.67760695272049;1;"Naive";"Total";"Trachea";5.15609358099522;1;-5099.52098256201;205561.927819882;-5099.52098256201;205561.927819882;11350.81959449;194900.700800577;-8499.1870392719;214208.338490369
103;20;2.67760695272049;1;"Naive";"Total";"Trachea";5.15609358099522;1;0;103571.50816864;0;103571.50816864;0;421917.092690372;0;44224.5977049307
103;0;2.87448181769947;2;"Naive";"Sg";"Trachea";5.15609358099522;1;-56696.23937924;387295.821259708;-56696.23937924;387295.821259708;-135765.373247806;773410.526987109;193077.106871014;444039.355045263
103;1;5.46277409003516;2;"Naive";"Sg";"Trachea";5.15609358099522;0;-56696.23937924;387295.821259708;-56696.23937924;387295.821259708;-135765.373247806;773410.526987109;193077.106871015;444039.355045262
103;2;3.10740820803802;2;"Naive";"Sg";"Trachea";5.15609358099522;0;-56696.239379241;387295.82125971;-56696.239379241;387295.82125971;-135765.373247806;773410.526987109;193077.106871018;444039.355045256
103;3;2.87448181769947;2;"Naive";"Sg";"Trachea";5.15609358099522;1;-56696.23937924;387295.821259707;-56696.23937924;387295.821259707;-135765.373247806;773410.526987109;193077.10687101;444039.355045279
103;4;2.87448181769947;2;"Naive";"Sg";"Trachea";5.15609358099522;1;-168.924953184003;161186.563555483;-168.924953184003;161186.563555483;13341.808631021;176981.799471801;-215726.42547848;2079253.48444324
103;6;2.87448181769947;2;"Naive";"Sg";"Trachea";5.15609358099522;1;-168.924953184993;161186.563555489;-168.924953184993;161186.563555489;13341.808631021;176981.799471802;-215726.42547848;2079253.48444324
103;0;2.67760695272049;3;"Naive";"Total";"Naso";5.15609358099522;1;-56696.23937924;387295.821259708;-56696.23937924;387295.821259708;-135765.373247806;773410.526987109;193077.106871014;444039.355045263
103;1;7.06045119822222;3;"Naive";"Total";"Naso";5.15609358099522;0;-56696.23937924;387295.821259708;-56696.23937924;387295.821259708;-135765.373247806;773410.526987109;193077.106871015;444039.355045262
103;2;4.40825545722133;3;"Naive";"Total";"Naso";5.15609358099522;0;-56696.239379241;387295.82125971;-56696.239379241;387295.82125971;-135765.373247806;773410.526987109;193077.106871018;444039.355045256
103;3;4.66561983242493;3;"Naive";"Total";"Naso";5.15609358099522;0;-56696.23937924;387295.821259707;-56696.23937924;387295.821259707;-135765.373247806;773410.526987109;193077.10687101;444039.355045279
103;4;2.69657520556745;3;"Naive";"Total";"Naso";5.15609358099522;0;-168.924953184003;161186.563555483;-168.924953184003;161186.563555483;13341.808631021;176981.799471801;-215726.42547848;2079253.48444324
103;6;3.47486901336535;3;"Naive";"Total";"Naso";5.15609358099522;0;-168.924953184993;161186.563555489;-168.924953184993;161186.563555489;13341.808631021;176981.799471802;-215726.42547848;2079253.48444324
103;9;2.67760695272049;3;"Naive";"Total";"Naso";5.15609358099522;1;-5099.52098256198;205561.927819884;-5099.52098256198;205561.927819884;11350.819594489;194900.700800591;-8499.187039272;214208.33849037
103;14;2.67760695272049;3;"Naive";"Total";"Naso";5.15609358099522;1;-5099.52098256201;205561.927819882;-5099.52098256201;205561.927819882;11350.81959449;194900.700800577;-8499.1870392719;214208.338490369
103;20;2.67760695272049;3;"Naive";"Total";"Naso";5.15609358099522;1;0;103571.50816864;0;103571.50816864;0;421917.092690372;0;44224.5977049307
103;0;2.87448181769947;4;"Naive";"Sg";"Naso";5.15609358099522;1;-56696.23937924;387295.821259708;-56696.23937924;387295.821259708;-135765.373247806;773410.526987109;193077.106871014;444039.355045263
103;1;3.41192795401948;4;"Naive";"Sg";"Naso";5.15609358099522;0;-56696.23937924;387295.821259708;-56696.23937924;387295.821259708;-135765.373247806;773410.526987109;193077.106871015;444039.355045262
103;2;3.72319699925198;4;"Naive";"Sg";"Naso";5.15609358099522;0;-56696.239379241;387295.82125971;-56696.239379241;387295.82125971;-135765.373247806;773410.526987109;193077.106871018;444039.355045256
103;3;3.54714129054523;4;"Naive";"Sg";"Naso";5.15609358099522;0;-56696.23937924;387295.821259707;-56696.23937924;387295.821259707;-135765.373247806;773410.526987109;193077.10687101;444039.355045279
103;4;2.87448181769947;4;"Naive";"Sg";"Naso";5.15609358099522;1;-168.924953184003;161186.563555483;-168.924953184003;161186.563555483;13341.808631021;176981.799471801;-215726.42547848;2079253.48444324
103;6;2.87448181769947;4;"Naive";"Sg";"Naso";5.15609358099522;1;-168.924953184993;161186.563555489;-168.924953184993;161186.563555489;13341.808631021;176981.799471802;-215726.42547848;2079253.48444324
104;0;2.67760695272049;1;"Naive";"Total";"Trachea";3.50042542651994;1;-6490.93096285799;207751.444901432;-6490.93096285799;207751.444901432;-32405.979776596;272269.257307869;27592.821150163;119287.393815598
104;1;3.93231072667363;1;"Naive";"Total";"Trachea";3.50042542651994;0;-6490.930962857;207751.444901431;-6490.930962857;207751.444901431;-32405.979776596;272269.257307869;27592.821150162;119287.393815599
104;2;6.88760238141978;1;"Naive";"Total";"Trachea";3.50042542651994;0;-6490.930962857;207751.444901431;-6490.930962857;207751.444901431;-32405.979776595;272269.257307867;27592.821150163;119287.393815597
104;3;4.71435743450262;1;"Naive";"Total";"Trachea";3.50042542651994;0;-6490.93096285799;207751.444901434;-6490.93096285799;207751.444901434;-32405.979776596;272269.25730787;27592.821150163;119287.393815597
104;4;3.85188629047881;1;"Naive";"Total";"Trachea";3.50042542651994;0;54322.863221705;-35503.731836818;54322.863221705;-35503.731836818;24018.379800007;46571.8190014581;-12439.20025139;279415.479421809
104;6;4.86624150077584;1;"Naive";"Total";"Trachea";3.50042542651994;0;54322.863221705;-35503.7318368187;54322.863221705;-35503.7318368187;24018.379800007;46571.8190014571;-12439.200251389;279415.479421803
104;9;2.84409109203356;1;"Naive";"Total";"Trachea";3.50042542651994;0;-28790.04510428;712512.443097045;-28790.04510428;712512.443097045;-2269.53852749002;283163.083948929;215.060825668013;165527.129728288
104;14;2.67760695272049;1;"Naive";"Total";"Trachea";3.50042542651994;1;-28790.04510428;712512.443097045;-28790.04510428;712512.443097045;-2269.53852749002;283163.08394893;215.060825668974;165527.129728275
104;20;2.67760695272049;1;"Naive";"Total";"Trachea";3.50042542651994;1;0;136711.541011444;0;136711.541011444;0;237772.313399131;0;169828.346241651
104;0;2.87448181769947;2;"Naive";"Sg";"Trachea";3.50042542651994;1;-6490.93096285799;207751.444901432;-6490.93096285799;207751.444901432;-32405.979776596;272269.257307869;27592.821150163;119287.393815598
104;1;5.38643206298618;2;"Naive";"Sg";"Trachea";3.50042542651994;0;-6490.930962857;207751.444901431;-6490.930962857;207751.444901431;-32405.979776596;272269.257307869;27592.821150162;119287.393815599
104;2;5.78160830372461;2;"Naive";"Sg";"Trachea";3.50042542651994;0;-6490.930962857;207751.444901431;-6490.930962857;207751.444901431;-32405.979776595;272269.257307867;27592.821150163;119287.393815597
104;3;3.72502139171896;2;"Naive";"Sg";"Trachea";3.50042542651994;0;-6490.93096285799;207751.444901434;-6490.93096285799;207751.444901434;-32405.979776596;272269.25730787;27592.821150163;119287.393815597
104;4;2.87448181769947;2;"Naive";"Sg";"Trachea";3.50042542651994;1;54322.863221705;-35503.731836818;54322.863221705;-35503.731836818;24018.379800007;46571.8190014581;-12439.20025139;279415.479421809
104;6;2.87448181769947;2;"Naive";"Sg";"Trachea";3.50042542651994;1;54322.863221705;-35503.7318368187;54322.863221705;-35503.7318368187;24018.379800007;46571.8190014571;-12439.200251389;279415.479421803
104;0;2.67760695272049;3;"Naive";"Total";"Naso";3.50042542651994;1;-6490.93096285799;207751.444901432;-6490.93096285799;207751.444901432;-32405.979776596;272269.257307869;27592.821150163;119287.393815598
104;1;6.50411608434984;3;"Naive";"Total";"Naso";3.50042542651994;0;-6490.930962857;207751.444901431;-6490.930962857;207751.444901431;-32405.979776596;272269.257307869;27592.821150162;119287.393815599
104;2;7.56065444424033;3;"Naive";"Total";"Naso";3.50042542651994;0;-6490.930962857;207751.444901431;-6490.930962857;207751.444901431;-32405.979776595;272269.257307867;27592.821150163;119287.393815597
104;3;3.69977656078939;3;"Naive";"Total";"Naso";3.50042542651994;0;-6490.93096285799;207751.444901434;-6490.93096285799;207751.444901434;-32405.979776596;272269.25730787;27592.821150163;119287.393815597
104;4;5.19064836282757;3;"Naive";"Total";"Naso";3.50042542651994;0;54322.863221705;-35503.731836818;54322.863221705;-35503.731836818;24018.379800007;46571.8190014581;-12439.20025139;279415.479421809
104;6;3.90786988716179;3;"Naive";"Total";"Naso";3.50042542651994;0;54322.863221705;-35503.7318368187;54322.863221705;-35503.7318368187;24018.379800007;46571.8190014571;-12439.200251389;279415.479421803
104;9;3.6182980928591;3;"Naive";"Total";"Naso";3.50042542651994;0;-28790.04510428;712512.443097045;-28790.04510428;712512.443097045;-2269.53852749002;283163.083948929;215.060825668013;165527.129728288
104;14;2.67760695272049;3;"Naive";"Total";"Naso";3.50042542651994;1;-28790.04510428;712512.443097045;-28790.04510428;712512.443097045;-2269.53852749002;283163.08394893;215.060825668974;165527.129728275
104;20;2.67760695272049;3;"Naive";"Total";"Naso";3.50042542651994;1;0;136711.541011444;0;136711.541011444;0;237772.313399131;0;169828.346241651
104;0;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;1;-6490.93096285799;207751.444901432;-6490.93096285799;207751.444901432;-32405.979776596;272269.257307869;27592.821150163;119287.393815598
104;1;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;1;-6490.930962857;207751.444901431;-6490.930962857;207751.444901431;-32405.979776596;272269.257307869;27592.821150162;119287.393815599
104;2;5.13848311330705;4;"Naive";"Sg";"Naso";3.50042542651994;0;-6490.930962857;207751.444901431;-6490.930962857;207751.444901431;-32405.979776595;272269.257307867;27592.821150163;119287.393815597
104;3;4.17604115372034;4;"Naive";"Sg";"Naso";3.50042542651994;0;-6490.93096285799;207751.444901434;-6490.93096285799;207751.444901434;-32405.979776596;272269.25730787;27592.821150163;119287.393815597
104;4;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;1;54322.863221705;-35503.731836818;54322.863221705;-35503.731836818;24018.379800007;46571.8190014581;-12439.20025139;279415.479421809
104;6;2.87448181769947;4;"Naive";"Sg";"Naso";3.50042542651994;1;54322.863221705;-35503.7318368187;54322.863221705;-35503.7318368187;24018.379800007;46571.8190014571;-12439.200251389;279415.479421803
105;0;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;21652.367999893;149358.085122736;21652.367999893;149358.085122736;-78746.796442126;659875.230257838;-7587.397497172;117059.990977212
105;1;4.93939693941989;1;"Naive";"Total";"Trachea";3.66441109341336;0;21652.367999892;149358.085122737;21652.367999892;149358.085122737;-78746.796442126;659875.230257838;-7587.397497172;117059.990977212
105;2;5.95252211608509;1;"Naive";"Total";"Trachea";3.66441109341336;0;21652.367999892;149358.085122737;21652.367999892;149358.085122737;-78746.796442126;659875.230257838;-7587.39749717219;117059.990977212
105;3;6.37784914228317;1;"Naive";"Total";"Trachea";3.66441109341336;0;21652.367999893;149358.085122734;21652.367999893;149358.085122734;-78746.796442126;659875.230257838;-7587.3974971721;117059.990977212
105;4;4.363278970058;1;"Naive";"Total";"Trachea";3.66441109341336;0;-25313.921634891;337223.24366187;-25313.921634891;337223.24366187;66680.619206537;78165.5676631859;2804.92995902369;75490.6811524289
105;6;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;-25313.921634891;337223.243661871;-25313.921634891;337223.243661871;66680.619206537;78165.5676631868;2804.92995902371;75490.6811524288
105;9;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;-2437.086041481;131331.723321182;-2437.086041481;131331.723321182;7339.81065429898;612232.84463333;1022.634649404;91531.338939006
105;14;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;-2437.0860414815;131331.723321187;-2437.0860414815;131331.723321187;7339.81065429898;612232.844633327;1022.63464940399;91531.3389390051
105;20;2.67760695272049;1;"Naive";"Total";"Trachea";3.66441109341336;1;0;82590.0024915568;0;82590.0024915568;0;759029.057719304;0;111984.031927084
105;0;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;1;21652.367999893;149358.085122736;21652.367999893;149358.085122736;-78746.796442126;659875.230257838;-7587.397497172;117059.990977212
105;1;3.28580105904826;2;"Naive";"Sg";"Trachea";3.66441109341336;0;21652.367999892;149358.085122737;21652.367999892;149358.085122737;-78746.796442126;659875.230257838;-7587.397497172;117059.990977212
105;2;2.94433861775547;2;"Naive";"Sg";"Trachea";3.66441109341336;0;21652.367999892;149358.085122737;21652.367999892;149358.085122737;-78746.796442126;659875.230257838;-7587.39749717219;117059.990977212
105;3;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;1;21652.367999893;149358.085122734;21652.367999893;149358.085122734;-78746.796442126;659875.230257838;-7587.3974971721;117059.990977212
105;4;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;1;-25313.921634891;337223.24366187;-25313.921634891;337223.24366187;66680.619206537;78165.5676631859;2804.92995902369;75490.6811524289
105;6;2.87448181769947;2;"Naive";"Sg";"Trachea";3.66441109341336;1;-25313.921634891;337223.243661871;-25313.921634891;337223.243661871;66680.619206537;78165.5676631868;2804.92995902371;75490.6811524288
105;0;2.67760695272049;3;"Naive";"Total";"Naso";3.66441109341336;1;21652.367999893;149358.085122736;21652.367999893;149358.085122736;-78746.796442126;659875.230257838;-7587.397497172;117059.990977212
105;1;7.26764483453148;3;"Naive";"Total";"Naso";3.66441109341336;0;21652.367999892;149358.085122737;21652.367999892;149358.085122737;-78746.796442126;659875.230257838;-7587.397497172;117059.990977212
105;2;3.45784991054475;3;"Naive";"Total";"Naso";3.66441109341336;0;21652.367999892;149358.085122737;21652.367999892;149358.085122737;-78746.796442126;659875.230257838;-7587.39749717219;117059.990977212
105;3;4.89206966240246;3;"Naive";"Total";"Naso";3.66441109341336;0;21652.367999893;149358.085122734;21652.367999893;149358.085122734;-78746.796442126;659875.230257838;-7587.3974971721;117059.990977212
105;4;4.72472428815786;3;"Naive";"Total";"Naso";3.66441109341336;0;-25313.921634891;337223.24366187;-25313.921634891;337223.24366187;66680.619206537;78165.5676631859;2804.92995902369;75490.6811524289
105;6;3.60152164441248;3;"Naive";"Total";"Naso";3.66441109341336;0;-25313.921634891;337223.243661871;-25313.921634891;337223.243661871;66680.619206537;78165.5676631868;2804.92995902371;75490.6811524288
